created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2026-02-07T06:03:09+00:00,1012,6.04,1.92,0.00,98.50,29.70,1.21,0.00,0.00,,,,
2026-02-07T06:03:29+00:00,1013,6.01,1.35,0.00,98.48,29.70,1.85,0.00,0.00,,,,
2026-02-07T06:03:49+00:00,1014,5.91,1.21,0.00,98.46,29.70,1.78,0.00,0.00,,,,
2026-02-07T06:04:04+00:00,1015,5.88,1.68,0.00,98.45,29.70,1.92,0.00,0.00,,,,
2026-02-07T06:04:25+00:00,1016,5.89,1.69,0.00,98.43,29.70,1.25,0.00,0.00,,,,
2026-02-07T06:04:40+00:00,1017,5.87,1.84,0.00,98.42,29.70,1.82,0.00,0.00,,,,
2026-02-07T06:04:56+00:00,1018,5.77,1.00,0.00,98.40,29.70,1.74,0.00,0.00,,,,
2026-02-07T06:05:17+00:00,1019,5.73,1.85,0.00,98.38,29.70,1.21,0.00,0.00,,,,
2026-02-07T06:05:32+00:00,1020,5.67,1.92,0.00,98.36,29.70,1.75,0.00,0.00,,,,
2026-02-07T06:05:52+00:00,1021,5.65,2.00,0.00,98.34,29.70,1.12,0.00,0.00,,,,
2026-02-07T06:06:09+00:00,1022,5.59,1.08,0.00,98.32,29.70,1.80,0.00,0.00,,,,
2026-02-07T06:06:29+00:00,1023,5.54,1.60,0.00,98.30,29.70,1.28,0.00,0.00,,,,
2026-02-07T06:06:49+00:00,1024,5.53,1.03,0.00,98.28,29.70,1.74,0.00,0.00,,,,
2026-02-07T06:07:09+00:00,1025,5.47,1.66,0.00,98.26,29.70,1.73,0.00,0.00,,,,
2026-02-07T06:07:29+00:00,1026,5.45,1.50,0.00,98.24,29.70,1.09,0.00,0.00,,,,
2026-02-07T06:07:50+00:00,1027,5.38,1.91,0.00,98.22,29.70,1.24,0.00,0.00,,,,
2026-02-07T06:08:05+00:00,1028,5.34,1.56,0.00,98.21,29.70,1.17,0.00,0.00,,,,
2026-02-07T06:08:24+00:00,1029,5.32,1.97,0.00,98.19,29.70,1.34,0.00,0.00,,,,
2026-02-07T06:08:40+00:00,1030,5.28,1.72,0.00,98.17,29.70,1.96,0.00,0.00,,,,
2026-02-07T06:08:59+00:00,1031,5.25,1.26,0.00,98.15,29.70,1.51,0.00,0.00,,,,
2026-02-07T06:09:19+00:00,1032,5.20,1.78,0.00,98.13,29.70,1.25,0.00,0.00,,,,
2026-02-07T06:09:34+00:00,1033,5.19,1.55,0.00,98.12,29.70,1.74,0.00,0.00,,,,
2026-02-07T06:09:50+00:00,1034,5.17,1.80,0.00,98.10,29.70,1.14,0.00,0.00,,,,
2026-02-07T06:10:09+00:00,1035,5.17,1.06,0.00,98.08,29.70,1.45,0.00,0.00,,,,
2026-02-07T06:10:24+00:00,1036,5.13,1.89,0.00,98.07,29.70,1.47,0.00,0.00,,,,
2026-02-07T06:10:44+00:00,1037,5.09,1.48,0.00,98.05,29.70,1.78,0.00,0.00,,,,
2026-02-07T06:11:04+00:00,1038,5.01,1.73,0.00,98.03,29.70,1.95,0.00,0.00,,,,
2026-02-07T06:11:24+00:00,1039,4.98,1.34,0.00,98.01,29.70,1.17,0.00,0.00,,,,
2026-02-07T06:11:44+00:00,1040,4.97,1.20,0.00,97.99,29.70,1.55,0.00,0.00,,,,
2026-02-07T06:12:04+00:00,1041,4.93,1.08,0.00,97.97,29.70,1.60,0.00,0.00,,,,
2026-02-07T06:12:19+00:00,1042,4.90,1.57,0.00,97.95,29.70,2.00,0.00,0.00,,,,
2026-02-07T06:12:39+00:00,1043,4.88,1.50,0.00,97.93,29.70,1.30,0.00,0.00,,,,
2026-02-07T06:12:59+00:00,1044,4.83,1.40,0.00,97.91,29.70,1.39,0.00,0.00,,,,
2026-02-07T06:13:20+00:00,1045,4.80,1.99,0.00,97.89,29.70,1.57,0.00,0.00,,,,
2026-02-07T06:13:39+00:00,1046,4.77,1.24,0.00,97.87,29.70,1.46,0.00,0.00,,,,
2026-02-07T06:13:55+00:00,1047,4.77,1.30,0.00,97.86,29.70,1.98,0.00,0.00,,,,
2026-02-07T06:14:14+00:00,1048,4.75,1.14,0.00,97.84,29.70,1.26,0.00,0.00,,,,
2026-02-07T06:14:30+00:00,1049,4.75,1.31,0.00,97.82,29.70,1.89,0.00,0.00,,,,
2026-02-07T06:14:50+00:00,1050,4.73,1.68,0.00,97.80,29.70,1.97,0.00,0.00,,,,
2026-02-07T06:15:09+00:00,1051,4.70,1.21,0.00,97.78,29.70,1.23,0.00,0.00,,,,
2026-02-07T06:15:30+00:00,1052,4.67,1.71,0.00,97.76,29.70,1.49,0.00,0.00,,,,
2026-02-07T06:15:49+00:00,1053,4.64,1.29,0.00,97.74,29.70,1.28,0.00,0.00,,,,
2026-02-07T06:16:10+00:00,1054,4.58,1.23,0.00,97.72,29.70,1.85,0.00,0.00,,,,
2026-02-07T06:16:29+00:00,1055,4.53,1.47,0.00,97.70,29.70,1.26,0.00,0.00,,,,
2026-02-07T06:16:50+00:00,1056,4.50,1.25,0.00,97.68,29.70,1.41,0.00,0.00,,,,
2026-02-07T06:17:09+00:00,1057,4.48,1.42,0.00,97.66,29.70,1.64,0.00,0.00,,,,
2026-02-07T06:17:30+00:00,1058,4.47,1.87,0.00,97.64,29.70,1.64,0.00,0.00,,,,
2026-02-07T06:17:49+00:00,1059,4.44,1.84,0.00,97.62,29.70,1.03,0.00,0.00,,,,
2026-02-07T06:18:04+00:00,1060,4.42,1.84,0.00,97.61,29.70,1.28,0.00,0.00,,,,
2026-02-07T06:18:20+00:00,1061,4.40,1.73,0.00,97.59,29.70,1.38,0.00,0.00,,,,
2026-02-07T06:18:39+00:00,1062,4.40,1.02,0.00,97.57,29.70,1.14,0.00,0.00,,,,
2026-02-07T06:18:55+00:00,1063,4.39,1.43,0.00,97.56,29.70,1.40,0.00,0.00,,,,
2026-02-07T06:19:17+00:00,1064,4.39,1.59,0.00,97.54,29.70,1.14,0.00,0.00,,,,
2026-02-07T06:19:33+00:00,1065,4.37,1.91,0.00,97.52,29.70,1.08,0.00,0.00,,,,
2026-02-07T06:19:49+00:00,1066,4.37,1.48,0.00,97.50,29.70,1.44,0.00,0.00,,,,
2026-02-07T06:20:09+00:00,1067,4.37,1.17,0.00,97.48,29.70,1.20,0.00,0.00,,,,
2026-02-07T06:20:24+00:00,1068,4.36,1.07,0.00,97.47,29.70,1.85,0.00,0.00,,,,
2026-02-07T06:20:44+00:00,1069,4.36,1.67,0.00,97.45,29.70,1.58,0.00,0.00,,,,
2026-02-07T06:20:59+00:00,1070,4.35,1.94,0.00,97.43,29.70,1.28,0.00,0.00,,,,
2026-02-07T06:21:19+00:00,1071,4.34,1.50,0.00,97.41,29.70,1.99,0.00,0.00,,,,
2026-02-07T06:21:34+00:00,1072,4.34,1.84,0.00,97.40,29.70,1.06,0.00,0.00,,,,
2026-02-07T06:21:54+00:00,1073,4.33,1.83,0.00,97.38,29.70,1.30,0.00,0.00,,,,
2026-02-07T06:22:14+00:00,1074,4.33,1.14,0.00,97.36,29.70,1.40,0.00,0.00,,,,
2026-02-07T06:22:30+00:00,1075,4.32,1.68,0.00,97.34,29.70,1.38,0.00,0.00,,,,
2026-02-07T06:22:49+00:00,1076,4.32,1.75,0.00,97.32,29.70,1.18,0.00,0.00,,,,
2026-02-07T06:23:04+00:00,1077,4.32,1.66,0.00,97.31,29.70,1.20,0.00,0.00,,,,
2026-02-07T06:23:24+00:00,1078,4.31,1.94,0.00,97.29,29.70,1.24,0.00,0.00,,,,
2026-02-07T06:23:44+00:00,1079,4.30,1.16,0.00,97.27,29.70,1.75,0.00,0.00,,,,
2026-02-07T06:23:59+00:00,1080,4.30,1.82,0.00,97.25,29.70,1.63,0.00,0.00,,,,
2026-02-07T06:24:19+00:00,1081,4.28,1.28,0.00,97.23,29.70,1.75,0.00,0.00,,,,
2026-02-07T06:24:35+00:00,1082,4.27,1.36,0.00,97.22,29.70,1.08,0.00,0.00,,,,
2026-02-07T06:24:54+00:00,1083,4.27,1.58,0.00,97.20,29.70,1.51,0.00,0.00,,,,
2026-02-07T06:25:14+00:00,1084,4.26,1.02,0.00,97.18,29.70,1.64,0.00,0.00,,,,
2026-02-07T06:25:35+00:00,1085,4.25,1.93,0.00,97.16,29.70,1.29,0.00,0.00,,,,
2026-02-07T06:25:54+00:00,1086,4.24,1.54,0.00,97.14,29.70,1.16,0.00,0.00,,,,
2026-02-07T06:26:18+00:00,1087,4.23,1.44,0.00,97.12,29.70,1.32,0.00,0.00,,,,
2026-02-07T06:26:41+00:00,1088,4.22,1.04,0.00,97.09,29.70,1.84,0.00,0.00,,,,
2026-02-07T06:27:00+00:00,1089,4.21,1.10,0.00,97.07,29.70,1.26,0.00,0.00,,,,
2026-02-07T06:27:17+00:00,1090,4.20,1.03,0.00,97.06,29.70,1.30,0.00,0.00,,,,
2026-02-07T06:27:38+00:00,1091,4.19,1.85,0.00,97.04,29.70,1.32,0.00,0.00,,,,
2026-02-07T06:27:54+00:00,1092,4.18,1.82,0.00,97.02,29.70,1.52,0.00,0.00,,,,
2026-02-07T06:28:09+00:00,1093,4.18,1.38,0.00,97.00,29.70,1.97,0.00,0.00,,,,
2026-02-07T06:28:29+00:00,1094,4.17,1.43,0.00,96.98,29.70,1.57,0.00,0.00,,,,
2026-02-07T06:28:44+00:00,1095,4.17,1.56,0.00,96.97,29.70,1.19,0.00,0.00,,,,
2026-02-07T06:29:00+00:00,1096,4.16,1.34,0.00,96.95,29.70,1.10,0.00,0.00,,,,
2026-02-07T06:29:46+00:00,1097,4.13,1.15,0.00,96.92,29.70,1.27,0.00,0.00,,,,
2026-02-07T06:30:04+00:00,1098,4.11,1.17,0.00,96.90,29.70,1.72,0.00,0.00,,,,
2026-02-07T06:30:25+00:00,1099,4.11,1.99,0.00,96.88,29.70,1.47,0.00,0.00,,,,
2026-02-07T06:30:44+00:00,1100,4.09,1.34,0.00,96.86,29.70,1.00,0.00,0.00,,,,
2026-02-07T06:31:04+00:00,1101,4.07,1.64,0.00,96.84,29.70,1.74,0.00,0.00,,,,
2026-02-07T06:31:24+00:00,1102,4.07,1.16,0.00,96.82,29.70,1.49,0.00,0.00,,,,
2026-02-07T06:31:39+00:00,1103,4.07,1.73,0.00,96.81,29.70,1.58,0.00,0.00,,,,
2026-02-07T06:31:54+00:00,1104,4.07,1.94,0.00,96.79,29.70,1.63,0.00,0.00,,,,
2026-02-07T06:32:14+00:00,1105,4.06,1.76,0.00,96.77,29.70,1.39,0.00,0.00,,,,
2026-02-07T06:32:29+00:00,1106,4.05,1.55,0.00,96.76,29.70,1.12,0.00,0.00,,,,
2026-02-07T06:32:49+00:00,1107,4.04,1.07,0.00,96.74,29.70,1.83,0.00,0.00,,,,
2026-02-07T06:33:04+00:00,1108,4.04,1.30,0.00,96.72,29.70,1.09,0.00,0.00,,,,
2026-02-07T06:33:24+00:00,1109,4.03,1.30,0.00,96.70,29.70,1.43,0.00,0.00,,,,
2026-02-07T06:33:39+00:00,1110,4.02,1.80,0.00,96.69,29.70,1.86,0.00,0.00,,,,
2026-02-07T06:33:59+00:00,1111,4.00,1.11,0.00,96.67,29.70,1.68,0.00,0.00,,,,
2026-02-07T06:34:14+00:00,1112,3.99,1.26,0.00,96.65,29.70,2.00,0.00,0.00,,,,
2026-02-07T06:34:34+00:00,1113,3.98,1.71,0.00,96.63,29.70,1.00,0.00,0.00,,,,
2026-02-07T06:34:50+00:00,1114,3.98,1.07,0.00,96.62,29.70,1.51,0.00,0.00,,,,
2026-02-07T06:35:09+00:00,1115,3.94,1.60,0.00,96.60,29.70,1.75,0.00,0.00,,,,
2026-02-07T06:35:29+00:00,1116,3.91,1.07,0.00,96.58,29.70,1.42,0.00,0.00,,,,
2026-02-07T06:35:44+00:00,1117,3.91,1.05,0.00,96.56,29.70,1.59,0.00,0.00,,,,
2026-02-07T06:36:04+00:00,1118,3.90,1.14,0.00,96.54,29.70,1.92,0.00,0.00,,,,
2026-02-07T06:36:24+00:00,1119,3.90,1.99,0.00,96.52,29.70,1.30,0.00,0.00,,,,
2026-02-07T06:36:39+00:00,1120,3.89,1.73,0.00,96.51,29.70,1.26,0.00,0.00,,,,
2026-02-07T06:36:59+00:00,1121,3.89,1.47,0.00,96.49,29.70,1.41,0.00,0.00,,,,
2026-02-07T06:37:19+00:00,1122,3.87,1.02,0.00,96.47,29.70,1.49,0.00,0.00,,,,
2026-02-07T06:37:40+00:00,1123,3.84,1.04,0.00,96.45,29.70,1.46,0.00,0.00,,,,
2026-02-07T06:38:03+00:00,1124,3.84,1.09,0.00,96.43,29.70,1.13,0.00,0.00,,,,
2026-02-07T06:38:19+00:00,1125,3.81,1.79,0.00,96.41,29.70,1.51,0.00,0.00,,,,
2026-02-07T06:38:37+00:00,1126,3.79,1.23,0.00,96.40,29.70,1.13,0.00,0.00,,,,
2026-02-07T06:38:54+00:00,1127,3.79,1.29,0.00,96.38,29.70,1.37,0.00,0.00,,,,
2026-02-07T06:39:15+00:00,1128,3.77,1.05,0.00,96.36,29.70,1.16,0.00,0.00,,,,
2026-02-07T06:39:34+00:00,1129,3.76,1.42,0.00,96.34,29.70,1.64,0.00,0.00,,,,
2026-02-07T06:39:49+00:00,1130,3.76,1.53,0.00,96.32,29.70,1.47,0.00,0.00,,,,
2026-02-07T06:40:09+00:00,1131,3.76,1.51,0.00,96.30,29.70,1.22,0.00,0.00,,,,
2026-02-07T06:40:24+00:00,1132,3.75,1.93,0.00,96.29,29.70,1.28,0.00,0.00,,,,
2026-02-07T06:40:44+00:00,1133,3.75,1.44,0.00,96.27,29.70,1.99,0.00,0.00,,,,
2026-02-07T06:41:04+00:00,1134,3.73,1.62,0.00,96.25,29.70,1.69,0.00,0.00,,,,
2026-02-07T06:41:20+00:00,1135,3.71,1.72,0.00,96.23,29.70,1.79,0.00,0.00,,,,
2026-02-07T06:41:39+00:00,1136,3.70,1.89,0.00,96.21,29.70,1.53,0.00,0.00,,,,
2026-02-07T06:41:54+00:00,1137,3.69,1.07,0.00,96.20,29.70,1.17,0.00,0.00,,,,
2026-02-07T06:42:14+00:00,1138,3.68,1.18,0.00,96.18,29.70,1.98,0.00,0.00,,,,
2026-02-07T06:42:34+00:00,1139,3.67,1.04,0.00,96.16,29.70,1.70,0.00,0.00,,,,
2026-02-07T06:42:54+00:00,1140,3.66,1.11,0.00,96.14,29.70,1.72,0.00,0.00,,,,
2026-02-07T06:43:09+00:00,1141,3.66,1.53,0.00,96.12,29.70,1.03,0.00,0.00,,,,
2026-02-07T06:43:29+00:00,1142,3.65,1.18,0.00,96.10,29.70,1.16,0.00,0.00,,,,
2026-02-07T06:43:49+00:00,1143,3.65,1.24,0.00,96.08,29.70,1.87,0.00,0.00,,,,
2026-02-07T06:44:09+00:00,1144,3.65,1.29,0.00,96.06,29.70,1.03,0.00,0.00,,,,
2026-02-07T06:44:29+00:00,1145,3.65,1.00,0.00,96.04,29.70,1.26,0.00,0.00,,,,
2026-02-07T06:44:44+00:00,1146,3.62,1.96,0.00,96.03,29.70,1.10,0.00,0.00,,,,
2026-02-07T06:45:04+00:00,1147,3.64,1.17,0.00,96.01,29.70,1.12,0.00,0.00,,,,
2026-02-07T06:45:19+00:00,1148,3.63,1.97,0.00,95.99,29.70,1.91,0.00,0.00,,,,
2026-02-07T06:45:37+00:00,1149,3.63,1.24,0.00,95.98,29.70,1.52,0.00,0.00,,,,
2026-02-07T06:45:55+00:00,1150,3.62,1.08,0.00,95.96,29.70,1.13,0.00,0.00,,,,
2026-02-07T06:46:14+00:00,1151,3.62,1.45,0.00,95.94,29.70,1.71,0.00,0.00,,,,
2026-02-07T06:46:37+00:00,1152,3.62,1.70,0.00,95.92,29.70,1.83,0.00,0.00,,,,
2026-02-07T06:46:55+00:00,1153,3.62,1.45,0.00,95.90,29.70,1.50,0.00,0.00,,,,
2026-02-07T06:47:14+00:00,1154,3.62,1.95,0.00,95.88,29.70,1.00,0.00,0.00,,,,
2026-02-07T06:47:34+00:00,1155,3.62,1.05,0.00,95.86,29.70,1.71,0.00,0.00,,,,
2026-02-07T06:47:49+00:00,1156,3.62,1.89,0.00,95.84,29.70,1.85,0.00,0.00,,,,
2026-02-07T06:48:09+00:00,1157,3.63,1.77,0.00,95.82,29.70,1.67,0.00,0.00,,,,
2026-02-07T06:48:24+00:00,1158,3.62,1.39,0.00,95.81,29.70,1.02,0.00,0.00,,,,
2026-02-07T06:48:44+00:00,1159,3.62,1.38,0.00,95.79,29.70,1.40,0.00,0.00,,,,
2026-02-07T06:48:59+00:00,1160,3.62,1.71,0.00,95.77,29.70,1.01,0.00,0.00,,,,
2026-02-07T06:49:20+00:00,1161,3.62,1.88,0.00,95.75,29.70,1.21,0.00,0.00,,,,
2026-02-07T06:49:39+00:00,1162,3.62,1.82,0.00,95.73,29.70,1.49,0.00,0.00,,,,
2026-02-07T06:49:59+00:00,1163,3.62,1.38,0.00,95.71,29.70,1.64,0.00,0.00,,,,
2026-02-07T06:50:19+00:00,1164,3.62,1.76,0.00,95.69,29.70,1.98,0.00,0.00,,,,
2026-02-07T06:50:39+00:00,1165,3.62,1.75,0.00,95.67,29.70,1.72,0.00,0.00,,,,
2026-02-07T06:50:54+00:00,1166,3.61,1.47,0.00,95.66,29.70,1.98,0.00,0.00,,,,
2026-02-07T06:51:14+00:00,1167,3.62,1.10,0.00,95.64,29.70,1.72,0.00,0.00,,,,
2026-02-07T06:51:35+00:00,1168,3.62,1.31,0.00,95.62,29.70,1.79,0.00,0.00,,,,
2026-02-07T06:51:55+00:00,1169,3.62,1.07,0.00,95.60,29.70,1.15,0.00,0.00,,,,
2026-02-07T06:52:14+00:00,1170,3.62,1.34,0.00,95.58,29.70,1.54,0.00,0.00,,,,
2026-02-07T06:52:40+00:00,1171,3.62,1.49,0.00,95.56,29.70,1.76,0.00,0.00,,,,
2026-02-07T06:53:00+00:00,1172,3.62,1.68,0.00,95.53,29.70,1.92,0.00,0.00,,,,
2026-02-07T06:53:19+00:00,1173,3.62,1.26,0.00,95.51,29.70,1.51,0.00,0.00,,,,
2026-02-07T06:53:34+00:00,1174,3.62,1.51,0.00,95.50,29.70,1.37,0.00,0.00,,,,
2026-02-07T06:53:54+00:00,1175,3.62,1.36,0.00,95.48,29.70,1.92,0.00,0.00,,,,
2026-02-07T06:54:09+00:00,1176,3.61,1.10,0.00,95.46,29.70,1.93,0.00,0.00,,,,
2026-02-07T06:54:24+00:00,1177,3.61,1.17,0.00,95.45,29.70,1.36,0.00,0.00,,,,
2026-02-07T06:54:44+00:00,1178,3.61,1.16,0.00,95.43,29.70,1.73,0.00,0.00,,,,
2026-02-07T06:54:59+00:00,1179,3.61,1.81,0.00,95.41,29.70,1.31,0.00,0.00,,,,
2026-02-07T06:55:19+00:00,1180,3.61,1.81,0.00,95.39,29.70,1.99,0.00,0.00,,,,
2026-02-07T06:55:34+00:00,1181,3.61,1.21,0.00,95.38,29.70,1.93,0.00,0.00,,,,
2026-02-07T06:55:54+00:00,1182,3.61,1.54,0.00,95.36,29.70,1.60,0.00,0.00,,,,
2026-02-07T06:56:14+00:00,1183,3.60,1.63,0.00,95.34,29.70,1.58,0.00,0.00,,,,
2026-02-07T06:56:29+00:00,1184,3.58,1.87,0.00,95.32,29.70,1.83,0.00,0.00,,,,
2026-02-07T06:56:46+00:00,1185,3.60,1.40,0.00,95.31,29.70,1.32,0.00,0.00,,,,
2026-02-07T06:57:04+00:00,1186,3.60,2.00,0.00,95.29,29.70,1.74,0.00,0.00,,,,
2026-02-07T06:57:24+00:00,1187,3.60,1.21,0.00,95.27,29.70,1.40,0.00,0.00,,,,
2026-02-07T06:57:42+00:00,1188,3.58,1.38,0.00,95.25,29.70,1.05,0.00,0.00,,,,
2026-02-07T06:57:59+00:00,1189,3.60,1.33,0.00,95.23,29.70,1.27,0.00,0.00,,,,
2026-02-07T06:58:19+00:00,1190,3.59,1.10,0.00,95.21,29.70,1.15,0.00,0.00,,,,
2026-02-07T06:58:34+00:00,1191,3.59,1.53,0.00,95.20,29.70,1.06,0.00,0.00,,,,
2026-02-07T06:58:49+00:00,1192,3.57,1.80,0.00,95.18,29.70,1.53,0.00,0.00,,,,
2026-02-07T06:59:09+00:00,1193,3.58,1.75,0.00,95.16,29.70,1.88,0.00,0.00,,,,
2026-02-07T06:59:24+00:00,1194,3.58,1.98,0.00,95.15,29.70,1.07,0.00,0.00,,,,
2026-02-07T06:59:44+00:00,1195,3.58,1.27,0.00,95.13,29.70,1.57,0.00,0.00,,,,
2026-02-07T07:00:04+00:00,1196,3.58,1.53,0.00,95.11,29.70,1.98,0.00,0.00,,,,
2026-02-07T07:00:24+00:00,1197,3.57,1.89,0.00,95.09,29.70,1.25,0.00,0.00,,,,
2026-02-07T07:00:44+00:00,1198,3.58,1.73,0.00,95.07,29.70,1.11,0.00,0.00,,,,
2026-02-07T07:01:04+00:00,1199,3.57,1.08,0.00,95.05,29.70,1.38,0.00,0.00,,,,
2026-02-07T07:01:24+00:00,1200,3.57,1.17,0.00,95.03,29.70,1.62,0.00,0.00,,,,
2026-02-07T07:01:39+00:00,1201,3.57,1.09,0.00,95.01,29.70,1.65,0.00,0.00,,,,
2026-02-07T07:01:59+00:00,1202,3.57,1.82,0.00,94.99,29.70,1.04,0.00,0.00,,,,
2026-02-07T07:02:19+00:00,1203,3.57,1.17,0.00,94.97,29.70,1.05,0.00,0.00,,,,
2026-02-07T07:02:34+00:00,1204,3.56,1.02,0.00,94.96,29.70,1.69,0.00,0.00,,,,
2026-02-07T07:02:57+00:00,1205,3.56,1.15,0.00,94.94,29.70,1.60,0.00,0.00,,,,
2026-02-07T07:03:14+00:00,1206,3.56,1.88,0.00,94.92,29.70,1.73,0.00,0.00,,,,
2026-02-07T07:03:29+00:00,1207,3.56,1.70,0.00,94.90,29.70,1.59,0.00,0.00,,,,
2026-02-07T07:03:49+00:00,1208,3.56,1.35,0.00,94.88,29.70,1.85,0.00,0.00,,,,
2026-02-07T07:04:04+00:00,1209,3.56,1.87,0.00,94.87,29.70,1.43,0.00,0.00,,,,
2026-02-07T07:04:24+00:00,1210,3.55,1.16,0.00,94.85,29.70,1.33,0.00,0.00,,,,
2026-02-07T07:04:39+00:00,1211,3.56,1.59,0.00,94.83,29.70,1.95,0.00,0.00,,,,
2026-02-07T07:04:59+00:00,1212,3.55,1.55,0.00,94.81,29.70,1.06,0.00,0.00,,,,
2026-02-07T07:05:15+00:00,1213,3.55,1.37,0.00,94.80,29.70,1.80,0.00,0.00,,,,
2026-02-07T07:05:34+00:00,1214,3.55,1.31,0.00,94.78,29.70,1.09,0.00,0.00,,,,
2026-02-07T07:05:49+00:00,1215,3.55,1.92,0.00,94.76,29.70,1.64,0.00,0.00,,,,
2026-02-07T07:06:04+00:00,1216,3.55,1.29,0.00,94.75,29.70,1.84,0.00,0.00,,,,
2026-02-07T07:06:24+00:00,1217,3.55,1.15,0.00,94.73,29.70,1.34,0.00,0.00,,,,
2026-02-07T07:06:44+00:00,1218,3.54,1.67,0.00,94.71,29.70,1.13,0.00,0.00,,,,
2026-02-07T07:06:59+00:00,1219,3.54,1.78,0.00,94.69,29.70,1.90,0.00,0.00,,,,
2026-02-07T07:07:19+00:00,1220,3.54,1.64,0.00,94.67,29.70,1.10,0.00,0.00,,,,
2026-02-07T07:07:39+00:00,1221,3.54,1.62,0.00,94.65,29.70,1.37,0.00,0.00,,,,
2026-02-07T07:07:54+00:00,1222,3.54,1.47,0.00,94.64,29.70,1.84,0.00,0.00,,,,
2026-02-07T07:08:14+00:00,1223,3.54,1.23,0.00,94.62,29.70,1.04,0.00,0.00,,,,
2026-02-07T07:08:34+00:00,1224,3.53,1.69,0.00,94.60,29.70,1.42,0.00,0.00,,,,
2026-02-07T07:08:49+00:00,1225,3.53,1.09,0.00,94.58,29.70,1.47,0.00,0.00,,,,
2026-02-07T07:09:09+00:00,1226,3.53,1.93,0.00,94.56,29.70,1.96,0.00,0.00,,,,
2026-02-07T07:09:29+00:00,1227,3.53,1.63,0.00,94.54,29.70,1.09,0.00,0.00,,,,
2026-02-07T07:09:44+00:00,1228,3.52,1.87,0.00,94.53,29.70,1.52,0.00,0.00,,,,
2026-02-07T07:09:59+00:00,1229,3.50,1.85,0.00,94.51,29.70,1.92,0.00,0.00,,,,
2026-02-07T07:10:19+00:00,1230,3.52,1.22,0.00,94.49,29.70,1.20,0.00,0.00,,,,
2026-02-07T07:10:40+00:00,1231,3.52,1.17,0.00,94.47,29.70,1.68,0.00,0.00,,,,
2026-02-07T07:10:59+00:00,1232,3.52,1.61,0.00,94.45,29.70,1.99,0.00,0.00,,,,
2026-02-07T07:11:19+00:00,1233,3.51,1.89,0.00,94.43,29.70,1.91,0.00,0.00,,,,
2026-02-07T07:11:34+00:00,1234,3.50,1.67,0.00,94.42,29.70,1.38,0.00,0.00,,,,
2026-02-07T07:11:54+00:00,1235,3.49,1.69,0.00,94.40,29.70,1.50,0.00,0.00,,,,
2026-02-07T07:12:09+00:00,1236,3.50,1.03,0.00,94.38,29.70,1.75,0.00,0.00,,,,
2026-02-07T07:12:29+00:00,1237,3.48,1.74,0.00,94.36,29.70,1.20,0.00,0.00,,,,
2026-02-07T07:12:44+00:00,1238,3.49,1.47,0.00,94.35,29.70,1.77,0.00,0.00,,,,
2026-02-07T07:13:02+00:00,1239,3.49,1.35,0.00,94.33,29.70,1.22,0.00,0.00,,,,
2026-02-07T07:13:19+00:00,1240,3.49,1.22,0.00,94.31,29.70,1.80,0.00,0.00,,,,
2026-02-07T07:13:35+00:00,1241,3.48,1.16,0.00,94.30,29.70,1.50,0.00,0.00,,,,
2026-02-07T07:13:54+00:00,1242,3.48,1.94,0.00,94.28,29.70,1.24,0.00,0.00,,,,
2026-02-07T07:14:09+00:00,1243,3.48,1.80,0.00,94.26,29.70,1.91,0.00,0.00,,,,
2026-02-07T07:14:29+00:00,1244,3.48,1.00,0.00,94.24,29.70,1.92,0.00,0.00,,,,
2026-02-07T07:14:49+00:00,1245,3.48,1.75,0.00,94.22,29.70,1.15,0.00,0.00,,,,
2026-02-07T07:15:09+00:00,1246,3.48,1.66,0.00,94.20,29.70,1.18,0.00,0.00,,,,
2026-02-07T07:15:29+00:00,1247,3.48,1.18,0.00,94.18,29.70,1.10,0.00,0.00,,,,
2026-02-07T07:15:44+00:00,1248,3.47,1.61,0.00,94.17,29.70,1.74,0.00,0.00,,,,
2026-02-07T07:15:59+00:00,1249,3.48,1.52,0.00,94.15,29.70,1.03,0.00,0.00,,,,
2026-02-07T07:16:15+00:00,1250,3.48,1.96,0.00,94.14,29.70,1.19,0.00,0.00,,,,
2026-02-07T07:16:34+00:00,1251,3.48,1.83,0.00,94.12,29.70,1.81,0.00,0.00,,,,
2026-02-07T07:16:49+00:00,1252,3.47,1.04,0.00,94.10,29.70,1.40,0.00,0.00,,,,
2026-02-07T07:17:09+00:00,1253,3.47,1.43,0.00,94.08,29.70,1.28,0.00,0.00,,,,
2026-02-07T07:17:29+00:00,1254,3.47,1.23,0.00,94.06,29.70,1.09,0.00,0.00,,,,
2026-02-07T07:17:49+00:00,1255,3.47,1.49,0.00,94.04,29.70,1.38,0.00,0.00,,,,
2026-02-07T07:18:09+00:00,1256,3.47,1.92,0.00,94.02,29.70,1.89,0.00,0.00,,,,
2026-02-07T07:18:29+00:00,1257,3.47,1.56,0.00,94.00,29.70,1.85,0.00,0.00,,,,
2026-02-07T07:18:49+00:00,1258,3.47,1.54,0.00,93.98,29.70,2.00,0.00,0.00,,,,
2026-02-07T07:19:09+00:00,1259,3.46,1.02,0.00,93.96,29.70,1.98,0.00,0.00,,,,
2026-02-07T07:19:27+00:00,1260,3.46,1.60,0.00,93.95,29.70,1.94,0.00,0.00,,,,
